username,business_category_name,follower_count,following_count,is_verified,is_private,highlight_reel_count,external_url,media_count,likes_average_count,comments_average_count
nakis_roka |Content & Apps| 1659 1527 False False 1 http://www.atelierducasting.com/ 231 84.5 1.25
hong_kong_in_pixels  258 306 False False 0  398 47.083333333333336 1.1666666666666667
s0ngd0ng  22 81 False False 0  4 17.0 3.5
ayat_ahmed19  103 1055 False True 0 https://ayata7medd.sarahah.com/ 27 0 0
accidentalphotographer.73  486 1072 False False 0  243 33.833333333333336 1.5833333333333333
formicasonia Publishers 780 1543 False False 7 http://www.soniaformica.weebly.com/ 170 81.83333333333333 2.0833333333333335
levisionhu |Creators & Celebrities| 294 843 False False 3 http://www.levision.hu/ 53 64.25 0.5
darksight_seeker  61 140 False False 0 http://slyjackysson.com/ 27 38.916666666666664 0.8333333333333334
timkent_photographer  2134 7389 False False 0 http://www.timkentphotographer.com/ 53 354.4166666666667 20.5
barret_olivier  339 781 False False 2  82 81.91666666666667 2.25
imatias95 |Creators & Celebrities| 633 807 False False 4 https://goo.gl/X1oWoC 494 46.666666666666664 0.5833333333333334
jmlundvang  376 1429 False False 0 http://malselvfotoklubb.no/ 229 85.08333333333333 6.083333333333333
kaevenly88  214 1928 False False 6  362 12.583333333333334 0.3333333333333333
jennyleejane  316 295 False True 0  1688 0 0
zppereira |Creators & Celebrities| 1008 2156 False False 0 http://zppereira.wordpress.com/ 1032 54.75 1.4166666666666667
letsjoenow  90 668 False False 0  9 53.22222222222222 4.0
signsterx |Personal Goods & General Merchandise Stores| 550 3355 False False 0 http://signsterx.com/ 75 70.83333333333333 2.4166666666666665
anas_x2 |Food & Personal Goods| 242 649 False False 0  28 71.41666666666667 3.5
nour.rifaee  162 665 False True 0  221 0 0
kellan_a5a26  214 3024 False False 0  2 45.0 1.0
amaniarora |Creators & Celebrities| 248 296 False False 0  16 92.75 8.75
xinlei_k  245 226 False True 0  9 0 0
dvdrw |Creators & Celebrities| 2528 7498 False False 0  1730 87.41666666666667 3.0
dannybelai  115 346 False True 0  115 0 0
dinahantosh |Creators & Celebrities| 4857 678 False False 8  57 91.66666666666667 9.5
videomakerseurope |Non-Profits & Religious Organizations| 842 3208 False False 0  13 211.16666666666666 4.0
jeeje.e  1166 1139 False True 0 http://vsco.co/jeejee2544 25 0 0
danyuongco |Creators & Celebrities| 427 387 False False 6  69 29.083333333333332 2.5833333333333335
lewisontheroad  538 597 False False 0 http://lewisonadvertising.com/ 125 89.41666666666667 5.25
cathydpm  76 273 False True 0  42 0 0
maurisfrfree  109 222 False False 0  101 25.666666666666668 0.9166666666666666
_x_garcia_x_  109 407 False True 0  9 0 0
astron8 |General Interest| 4222 281 False False 0  70 1782.5 64.91666666666667
martinellidods  2775 6559 False False 3  366 400.5833333333333 13.833333333333334
perth_living_the_dream  1560 7232 False False 4  3480 40.583333333333336 1.0
lehnen_55b8f  266 6954 False False 0  1 65.0 2.0
egementakis  70 94 False True 0  0 0 0
onlyforchasescoolestfriends  36 36 False True 0  41 0 0
sandwichwithbaconandcheese  285 535 False False 1  5 57.8 3.4
nabilgraphy  771 161 False False 0  15 9.166666666666666 0.25
viagg.io  206 469 False False 8  512 34.5 2.0
mhd1234wlli  254 4997 False False 0  1 110.0 6.0
kasperkluze |Creators & Celebrities| 96 116 False False 4  30 36.916666666666664 3.25
marthastokescam  577 7379 False False 0  6 62.666666666666664 2.0
153shots |Home Services| 93 143 False False 0  53 55.166666666666664 4.25
gaurikasawhney  583 505 False True 0  10 0 0
dheersanghi13  292 546 False True 0  0 0 0
fotografiayescritos_valeypao |General Interest| 459 4033 False False 8 http://Valesalazarc10.com/ 28 103.91666666666667 5.583333333333333
snap.png  57 294 False False 0  21 75.83333333333333 2.0
galennai |Creators & Celebrities| 733 1758 False False 3 https://www.facebook.com/angelinafourcault78/?__tn__=kC-R&eid=ARA9hmQm5XzO-0hJCMKpaCL0EFcyCZIQkLR3DdSx29xdtZB2UHQOmY52SmzxzSLH071zpl1NnZrF0m98&hc_ref=ARQGGzt4YMsoUF3ArcrYPEDbxqPiEQ2B9JEUE0WBhWTadXS0FiDX9yuGSKTGqCYG9SY&fref=nf&__xts__%5B0%5D=68.ARBP7gnlmImwnWaTa-L2lQw61rl9oDjc8ACAQOtwpZIPzYaIqUXAR9RAKbcERfz877K3-XixvF1_KAgPp8aKdGhTgMEMXMXvGSl2LskbpQoUTnwlGFeYW0xg-ivYWPFnZB6vElDi-fBf04m06em1Q5ZXWq3iAAX2WZOvJB73BATcYdNui0-HiuWh5-HYNZRJFdJ6gzA0JfzlmeFJC0ujP0E7JkyctmcoLIDZJT2IVc9lHt3AU3suQwA0PNVZgHP7mfr33Cmul_lI2GqYck92oSOe-wf7555_MYgjc2KEUbOC5lyvS4FRrSF37eCvpOln5DXKEBNFPDG9fFay_O9JPGXYHTmr 103 182.5 3.4166666666666665
elhadi_mo7amed  109 216 False True 0  102 0 0
grisha.panin  226 1106 False False 0  13 70.91666666666667 3.3333333333333335
rheashankar  512 740 False True 0 http://instagram.com/anikashankar 36 0 0
siav.sa |Creators & Celebrities| 7812 4099 False False 1  71 619.6666666666666 5.75
bazzgame |Business & Utility Services| 16521 3368 False False 2 http://www.bazzgame.com/ 27 67.83333333333333 10.666666666666666
anem.85  142 679 False False 0  20 118.25 2.8333333333333335
henripira  2146 3564 False False 0  81 108.16666666666667 2.5833333333333335
t0m4s_h  413 554 False True 0  39 0 0
angiel1309  66 65 False True 0  54 0 0
hugof_pereira  60 75 False True 0  44 0 0
xiao._.ray  37 37 False True 0  31 0 0
nurgezeronal  1979 7499 False True 0  536 0 0
photowerkberlin |Professional Services| 4525 3861 False False 4 https://www.photowerkberlin.com/products/eyecontact 696 70.25 2.0833333333333335
kj.jaisingh  825 1012 False True 0 http://vsco.co/kjaisingh 44 0 0
aldrin.photos |Creators & Celebrities| 486 599 False False 1  598 166.83333333333334 6.083333333333333
mariusmasalar  1470 1129 False False 3 https://marius.photography/ 311 77.83333333333333 3.0
alessandrogrisa  130 210 False False 0  33 9.75 0.25
sneakerbox |Personal Goods & General Merchandise Stores| 38380 3956 False False 2 https://sneakerbox.com/ 2757 665.9166666666666 12.5
_b.wiese_  459 532 False False 0  151 89.08333333333333 6.583333333333333
johnsphototime  1289 2161 False False 0  782 113.75 3.1666666666666665
vancouver_alan |Creators & Celebrities| 410 1292 False False 0 https://www.flickr.com/photos/emirato/ 592 80.41666666666667 2.4166666666666665
ishanair_  751 745 False True 0  114 0 0
harrod_photography |Creators & Celebrities| 1839 4098 False False 0 https://ko-fi.com/harrodphotography 790 184.25 3.5
garg_ananya  563 486 False True 0  10 0 0
rodcoelho1 |Creators & Celebrities| 1323 140 False False 0  66 135.83333333333334 3.0833333333333335
jason__whomm  299 291 False True 0  26 0 0
noooog3344  29 350 False False 0  0 0 0
agnes_bjorn  506 631 False True 0  39 0 0
nyx_foto  966 1738 False False 3 http://www.facebook.com/NyxPHOTOGRAPH3R 616 38.916666666666664 1.4166666666666667
ccliveture |Creators & Celebrities| 131 152 False False 1  49 50.25 4.333333333333333
shoptrendylittlethreads |Personal Goods & General Merchandise Stores| 7743 5205 False False 0 https://www.trendylittlethreads.com/ 347 68.75 1.5833333333333333
trendylittlemoms  1895 2896 False False 0 http://trendylittlethreads.com/ 173 65.5 3.0833333333333335
turpin.art |General Interest| 2814 7129 False False 0 http://reneturpin.com/ 34 299.8333333333333 13.25
jmgstreetphotography  492 1228 False False 0  64 178.83333333333334 1.75
tedxuwcd  141 239 False False 3 https://www.tedxuwcdover.com/ 6 13.0 0.0
judithtay  142 164 False True 0  699 0 0
paolorgonzales  943 3087 False False 4  990 63.083333333333336 2.6666666666666665
michtheo |Creators & Celebrities| 2906 2204 False False 7  1377 473.5 36.416666666666664
rochscr  604 636 False False 2  149 56.916666666666664 2.25
richardgreenla |Personal Goods & General Merchandise Stores| 1074 6209 False False 5 https://www.uvfx.com/ 338 16.583333333333332 1.1666666666666667
biloutcsi  19 129 False True 0  13 0 0
sofieodderbo  963 714 False False 8  138 109.66666666666667 6.583333333333333
quangdang_  149 207 False False 2  23 20.0 1.5
filmslyness  1306 2410 False False 0 http://filmsly.co/ 7 75.14285714285714 2.857142857142857
luninskiy  876 565 False False 2  831 155.66666666666666 3.8333333333333335
mahdi__angel  7777 1299 False False 0 http://mahdi-angel.deviantart.com/ 50 95.58333333333333 4.666666666666667
wallclock.gr |Home Services| 817 2586 False False 0 http://wallclock.gr/ 68 118.75 2.0833333333333335
ilbarbiero |General Interest| 1208 1824 False False 2 https://bit.ly/2OGUHDR 107 115.83333333333333 5.416666666666667
reallifeconference |Non-Profits & Religious Organizations| 2300 6016 False False 2 https://www.reallifeconference.com/register 155 77.75 1.9166666666666667
_olharfotografico_ |Creators & Celebrities| 271 342 False False 1 https://m.facebook.com/Fotografiaass/?ref=bookmarks 291 52.25 1.0833333333333333
garyrocchio  677 752 False False 0 http://www.garyrocchio.com/ 192 79.5 5.083333333333333
av_frames |Creators & Celebrities| 163 936 False False 1 http://www.avframes.com/ 62 47.75 5.583333333333333
meshquito  1254 475 False False 9  1207 179.58333333333334 34.333333333333336
mjh_fotografie_ |Creators & Celebrities| 365 1966 False False 3 http://facebook.com/FotoMJH/ 84 59.5 2.75
liyapsycho |Creators & Celebrities| 433 1511 False False 0  52 135.16666666666666 18.833333333333332
fotoimota  1104 1754 False False 1  104 151.83333333333334 4.083333333333333
talhahnesar |Creators & Celebrities| 1656 536 False False 1 https://vimeo.com/315125822 143 72.08333333333333 4.833333333333333
hannah_vankeulen  477 877 False True 0  3 0 0
moivon  786 1194 False True 0  734 0 0
vallyn_rayne  1291 1689 False False 0 http://trendylittlethreads.com/ 16 125.16666666666667 4.25
hansen.jpeg |Personal Goods & General Merchandise Stores| 95 1054 False False 0  10 30.5 0.4
christoph_eggers |Creators & Celebrities| 1938 619 False False 0  72 264.0833333333333 5.666666666666667
erenjam |Creators & Celebrities| 51597 6740 False False 4 https://erenjam.com/presets 535 1167.4166666666667 59.5
nabil_khalid_alkaff |Creators & Celebrities| 600 669 False False 7 http://srcuniten.org/ 24 99.41666666666667 1.4166666666666667
i_am_sai_kadam |Personal Goods & General Merchandise Stores| 327 311 False False 0  0 0 0
ccourjon |Creators & Celebrities| 22555 721 False False 5 http://www.calvincourjon.com/2019/porsche-cgt-sunrise/ 275 2066.3333333333335 40.25
sorbet_weather  481 2679 False False 0  145 86.0 1.75
anon221666  8 56 False False 0  0 0 0
carmikz  91 117 False True 0  133 0 0
ajhayray  815 217 False True 0  285 0 0
elusive_times  114 516 False False 5  80 32.666666666666664 1.6666666666666667
annelaureautourdumonde  521 445 False False 0  96 131.75 20.916666666666668
c1vision |Creators & Celebrities| 6284 407 False False 2 http://samsaralin.com/ 132 413.5833333333333 2.25
susannawoodsphoto  184 685 False False 0  132 35.833333333333336 1.4166666666666667
elhutphoto  151 281 False False 0  168 39.916666666666664 1.9166666666666667
teddygrafphoto  295 1402 False False 0  174 54.5 1.5
oliver_gullery  115 147 False True 0  1 0 0
musamessiah_ |Creators & Celebrities| 11430 3573 False False 0 http://www.worldstarhiphop.com/videos/video.php?v=wshhB7vWOb9j58ThTMpq 28 637.25 40.833333333333336
jihoonhong22  576 586 False True 0  3 0 0
fragmation_world |Creators & Celebrities| 1937 4917 False False 1  188 138.5 1.4166666666666667
peterblackphoto  833 1952 False False 0  231 67.41666666666667 1.75
photographer_retro  3004 7320 False False 0  341 202.66666666666666 6.666666666666667
rjw_photographs  736 1241 False False 0  22 165.58333333333334 4.333333333333333
iammatteoagreiter |Creators & Celebrities| 3520 2564 False False 3 https://youtu.be/zaY6YZphOVg 222 642.8333333333334 29.833333333333332
iamshaheenali |Creators & Celebrities| 1311 1434 False False 16 https://youtu.be/yIX3J89vJ9s 437 119.91666666666667 7.166666666666667
ube12345678  124 1876 False False 0  1 116.0 18.0
_hvkapture_ |Creators & Celebrities| 1059 4457 False False 1  24 232.0 10.25
marianalli_photo  826 3031 False False 12  264 39.5 2.5
morgana_dragonfly |Creators & Celebrities| 10830 5994 False False 118 http://morganadragonfly.com/ 194 1379.1666666666667 5.333333333333333
dres.av |Creators & Celebrities| 998 526 False False 4  214 27.0 0.8333333333333334
masked_pariah  467 1385 False False 4 https://issuu.com/ronitbiswas/docs/for_issuu 162 68.08333333333333 3.4166666666666665
jacksonng_00  123 167 False False 0  24 17.0 2.9166666666666665
mohammadsawari_  356 1382 False False 0  9 111.77777777777777 5.555555555555555
sebastiamcamilo  707 1375 False False 2  83 74.83333333333333 2.9166666666666665
will_schwarz  444 422 False True 0  4 0 0
serrapucaterra  475 634 False True 0  74 0 0
nadia.murphyy  572 559 False True 0 https://vsco.co/nadia-murphyy 18 0 0
sapo_photo |Creators & Celebrities| 470 3154 False False 0  108 63.083333333333336 1.1666666666666667
ezzotography |Creators & Celebrities| 5597 5108 False False 0  36 505.0833333333333 5.666666666666667
alhvsyir  1083 1138 False False 2  109 93.16666666666667 0.0
tanguy.vd  223 839 False False 0  42 49.75 1.0
fanphotovision  208 3043 False False 0  21 499.3333333333333 34.083333333333336
mia.slyen  1079 1122 False True 0  321 0 0
bryant_erik  471 447 False True 0  11 0 0
estadosjuntitos  30 100 False False 0  49 11.916666666666666 1.3333333333333333
les_bellis |Personal Goods & General Merchandise Stores| 1186 2984 False False 2 https://www.youtube.com/channel/UClEzwIumHfjFQ9krIxLhJ6A 90 98.16666666666667 2.6666666666666665
deniscapa_capa  614 3197 False True 0  47 0 0
riffys_sight |Creators & Celebrities| 3429 6720 False False 3  308 384.0833333333333 9.583333333333334
orhan_gazigil |General Interest| 1713 2181 False False 0 http://orhangazigil.com/ 142 242.58333333333334 5.75
alice.daily |Creators & Celebrities| 138 252 False False 0  285 31.75 1.0833333333333333
harryfbrown  598 530 False False 2  188 64.33333333333333 2.9166666666666665
vam.photos |Creators & Celebrities| 869 3127 False False 2  145 119.5 5.583333333333333
chicadiez.es  101 75 False False 1 http://www.chicadiez.es/ 24 49.0 1.9166666666666667
eliosull  613 544 False True 0  9 0 0
taksripratak  472 442 False True 0  9 0 0
tiffanykoh03  220 230 False True 0  4 0 0
piammiller  431 423 False True 0  9 0 0
clyy_yylc  484 953 False True 0  354 0 0
74brats  893 2825 False False 0  367 217.25 3.5
mynolimit |Creators & Celebrities| 201 765 False False 1  76 48.25 2.1666666666666665
hassannajjarphotography |Creators & Celebrities| 352 259 False False 0  20 69.75 2.9166666666666665
art_rafael136  789 1934 False False 12 http://arturoandan.wixsite.com/ajphotography136 810 72.83333333333333 2.3333333333333335
trv.ls |Transportation & Accomodation Services| 156 135 False False 0  32 63.083333333333336 2.25
sounevafly  894 324 False True 0 http://facebook.com/goldsou 337 0 0
santiagoromerosr  996 1022 False False 3  109 87.91666666666667 2.75
lollonembrini |Creators & Celebrities| 605 1715 False False 10  80 88.41666666666667 5.583333333333333
lauren_wash02  501 737 False True 0  13 0 0
jared.salvatore.fotos  150 179 False False 0 https://youtu.be/2gZu6zG64rk 55 39.416666666666664 2.1666666666666665
permatadindar |Creators & Celebrities| 1010 935 False False 17  46 223.5 38.333333333333336
tomas_dreamvideo |General Interest| 418 518 False False 5 http://facebook.com/dreamvideosk/ 210 54.75 1.5
elias_deus  458 1752 False False 0  128 43.666666666666664 2.3333333333333335
lucaavecchio |Creators & Celebrities| 922 1455 False False 2  984 81.25 7.416666666666667
juan_guerrero29  672 4895 False True 0  15 0 0
cork_brendan  148 326 False False 0  597 31.666666666666668 1.0833333333333333
jona_brbr  1412 1286 False True 0  113 0 0
_charliewise32  1206 1257 False True 0  156 0 0
lighters_sale |Home Services| 3021 766 False False 1 https://chat.whatsapp.com/EOX61ORLK8yASuZB45HsgR 1 20.0 1.0
dipan009 |General Interest| 393 1189 False False 1  116 51.833333333333336 2.4166666666666665
gsebphoto |Creators & Celebrities| 527 289 False False 4  550 88.66666666666667 4.416666666666667
shinobumooncosplay  462 2851 False False 1 http://lunamariephotography.deviantart.com/ 138 71.16666666666667 4.333333333333333
unrulytony |Creators & Celebrities| 157 190 False False 1  99 47.75 1.5
arndgrz  102 638 False False 1  8 69.0 2.0
